Día,Frecuencia,Tweet,Tipus tweet,Tipus user
2014-11-05T00:00:00Z,301.0,"RT @ramontremosa: Ho denunciaré a la Comissió Europea  ""@VilaWeb: Correus retorna 50.000 cartes a Girona animant a participar el #9N""  http…",noticias,politics
2014-11-06T00:00:00Z,406.0,"RT @ForcadellCarme: A tres dies del 9N estem escrivint la història, fem-ho amb serenor alegria civisme i sense caure en provocacions el món…",campaña,entidades civiles
2014-11-06T00:00:00Z,367.0,"RT @jordievole: Si el Tribunal Constitucional no lo impugna, este domingo Salvados: Especial 9N. Grabado desde hoy hasta el 9. ⌛️⌛️⌛️ http:…",noticias,media
2014-11-06T00:00:00Z,327.0,"RT @albert_dmcat: Com a agent, i com a membre d'@ANC_Mossos avanço que em nego a retirar cap urna el proper #9N. No impediré la consulta ni…",campaña,entidades civiles
2014-11-06T00:00:00Z,292.0,RT @Laksmiz: #situvas Alicia dejará de cobrar estos sobresueldos a costa de los catalanes #CatalansReadyToVote #estemconvocats9N http://t.c…,campaña,ciudadana/o
2014-11-06T00:00:00Z,288.0,RT @jordievole: ATENCIÓN: Salvados se vuelve a liar la manta a la cabeza. Programa exprés por el 9N. Acabamos de empezar a grabarlo: http:/…,noticias,media
2014-11-07T00:00:00Z,416.0,"RT @emparmoliner: Atès que els voluntaris del 9N no tenen dietes, els hauríem de dur quelque dàdiva mengívola o bevívola quan anem a votar.…",organización,media
2014-11-07T00:00:00Z,292.0,RT @DreamsIndigo: RT @PaulMaskeyMP: .@AodhanHamill_SF: Solidarity from Belfast to Catalan comrades ahead of vote! #9N #9N2014 #CatalansRead…,campaña,sin datos
2014-11-07T00:00:00Z,283.0,RT @ForcadellCarme: A dos dies del 9N diguem ben alt i clar q no tenim por q no ens espanten les amenaces q el diumenge votarem x democràci…,campaña,entidades civiles
2014-11-07T00:00:00Z,265.0,RT @GFA_berri: L'estelada a la Plaça de Gipuzkoa. El poble català decidirà el seu futur. El poble basc també #9N2014 http://t.co/1beCpi8ZQq,campaña,politics
2014-11-07T00:00:00Z,253.0,"RT @Elviraduranc: Soy española y me siento ciudadana de Cataluña, votaré SISI en 9N. No es un tema de identidades sino de derechos politico…",campaña,entidades civiles
2014-11-08T00:00:00Z,660.0,"RT @jordievole: Podemos anunciar, si ningún TRIBUNAL nos lo impide, que mañana en SALVADOS ESPECIAL9N entrevistaremos a ARTUR MAS.  Graband…",noticias,media
2014-11-08T00:00:00Z,587.0,RT @324cat: L'@assemblea denuncia que té 75 mòbils bloquejats en la vigila del #9N. La web no funciona ni tampoc la de gencat http://t.co/3…,noticias,media
2014-11-08T00:00:00Z,506.0,"RT @sumate_asoc: ¿Para qué votar el #9N? Los ciudadanos tenemos derecho a expresarnos, a opinar, a decidir: si tú no vas, ELLOS GANAN http:…",campaña,entidades civiles
2014-11-08T00:00:00Z,502.0,RT @CollectiuPraga: El #9N tindrem notaris voluntaris a Bcn x aixecar acta en cas q hi hagués cap impediment x exercir els nostres drets. A…,organización,entidades civiles
2014-11-08T00:00:00Z,452.0,"RT @Ferrancm: Fiscalia no prohibeix res (no pot). Obre investigació i, si de cas, instarà jutges. Tot per atemorir i que #9N no s'obrin loc…",noticias,media
2014-11-09T00:00:00Z,2285.0,"RT @HiginiaRoig: Quan una imatge val més que mil paraules. Gràcies, Ferreres. People have the power. #9N http://t.co/o8NWcBuVP2",campaña,politics
2014-11-09T00:00:00Z,1476.0,RT @Rafibiris: Brutal el grabar las declaraciones de Pep Guardiola con una Nintendo 3DS. BRU-TAL. http://t.co/OKQzgytbzB #9N,noticias,ciudadana/o
2014-11-09T00:00:00Z,1423.0,RT @JovenEuropeo_: 25 años de diferencia #TodosAVotar #9N http://t.co/iurup9P12W,campaña,avatar
2014-11-09T00:00:00Z,1226.0,"RT @Araeslhora: Ara és l'hora d'enviar el missatge del 9N al món! Catalunya ha votat, ha decidit, ha guanyat! Fem TT #CataloniaWins! http:/",organización,entidades civiles
2014-11-09T00:00:00Z,1130.0,RT @rubenglez: El neonazi que pretendía boicotear el 9N en Girona se encontró con un equipo de rugby votando en ese momento. Y lloró³ http:/â€¦,noticias,ciudadana/o
2014-11-10T00:00:00Z,1373.0,RT @Albert_Rivera: Estos son los datos del #9N según Mas y cia.Seguirán diciendo que la 'inmensa mayoría' quiere 1 consulta separatista? ht…,campaña,politics
2014-11-10T00:00:00Z,760.0,RT @Foto_Historia: 25 años de diferencia #TodosAVotar #9N http://t.co/23sZykCJye,noticias,media
2014-11-10T00:00:00Z,687.0,"RT @TxabierAlonso: Un neonazi entra a reventar un colegio electoral en el #9N, se encuentra con un equipo de rugby y sale llorando. :-) htt…",noticias,entidades civiles
2014-11-10T00:00:00Z,525.0,RT @MiguelGardelVa: ¿Cuantos miles de niños cómo estos votaron 9N? Que ridículo más espantoso. Oye! Y no se les cae la cara de vergüenza. h…,noticias,politics
2014-11-10T00:00:00Z,515.0,RT @Rafibiris: Brutal el grabar las declaraciones de Pep Guardiola con una Nintendo 3DS. BRU-TAL. http://t.co/OKQzgytbzB #9N,noticias,ciudadana/o
2014-11-11T00:00:00Z,440.0,"RT @v_arribas: Farsa del #9N: Este joven se pasó la tarde votando en distintos ""colegios electorales"". A las 16:24, 18:08 y 18:36 http://t.…",noticias,media
2014-11-11T00:00:00Z,405.0,"RT @jjg_7: El ""supuesto votante"" que supuestamente voto tres veces el #9N según ABC,  nueva MANIPULACIÓN y PILLADA http://t.co/xhAvfJplrp #…",noticias,sin datos
2014-11-11T00:00:00Z,384.0,RT @Albert_Rivera: Estos son los datos del #9N según Mas y cia.Seguirán diciendo que la 'inmensa mayoría' quiere 1 consulta separatista? ht…,campaña,politics
2014-11-11T00:00:00Z,364.0,RT @lluis_llach: El President ha agraït la cooperació de tothom menys la dels partits que l'han ajudat a q el seu nou 9N triomfés.Se'n deu …,campaña,celebrity
2014-11-11T00:00:00Z,354.0,"RT @HiginiaRoig: Efectes secundaris post #9N. Nomenen cap de TVE-Catalunya el cap de premsa del PP. El 1996, sobre ell, escrivíem això http…",noticias,politics
2014-11-12T00:00:00Z,1239.0,"RT @gerardotc: Si extrapolamos la lectura que hace Rajoy para la participación en el 9N, nos sale que 3 de cada 4 españoles no votaron a Ra…",dialéctica,avatar
2014-11-12T00:00:00Z,688.0,RT @elEconomistaes: El separatismo cuesta ya a #Cataluña 690 millones en caída de #inversiones | http://t.co/DEjlUEl20L http://t.co/9NDSMET…,noticias,media
2014-11-12T00:00:00Z,460.0,RT @sumate_asoc: El #9N participó casi tanta gente como en las pasadas europeas. ¿Y dicen que es un fracaso? http://t.co/fjvRgywq9K,dialéctica,entidades civiles
2014-11-12T00:00:00Z,409.0,RT @Albert_Rivera: Rajoy ha esperado 3 días desde que en el #9N se utilizarán colegios públicos y dinero público para salir y no decir nada…,campaña,politics
2014-11-12T00:00:00Z,271.0,RT @HiginiaRoig: .@MontseSuarezA En mi DNI pone dos cosas: que el 9N votaba en Barcelona. Y que caduca en 2014.,campaña,politics
2014-11-13T00:00:00Z,164.0,RT @elEconomistaes: El separatismo cuesta ya a #Cataluña 690 millones en caída de #inversiones | http://t.co/DEjlUEl20L http://t.co/9nDSMET…,noticias,media
2014-11-13T00:00:00Z,139.0,"RT @gerardotc: Si extrapolamos la lectura que hace Rajoy para la participación en el 9N, nos sale que 3 de cada 4 españoles no votaron a Ra…",dialéctica,avatar
2014-11-13T00:00:00Z,136.0,"RT @ramontremosa: Gran article d'@ernestfolch sobre el #9N a @elperiodico_cat: ""M'he equivocat"" http://t.co/gj3NkUtelf",noticias,politics
2014-11-13T00:00:00Z,132.0,RT @324cat: Jutges per la Democràcia denuncia les pressions del govern espanyol a la Fiscalia pel #9N http://t.co/txmnIvsNgc http://t.co/4Z…,noticias,media
2014-11-13T00:00:00Z,96.0,"RT @cristina_pardo: El PP cree que si hubo delito el 9N, la fiscalía ""tiene que actuar cuanto antes"". Oiga, que su presidente ha tardado 3 …",noticias,media
2014-11-14T00:00:00Z,173.0,RT @gcapdevila: M'expliquen fonts fiables que per 1r cop hi ha pressions internacionals reals a Madrid. Pq deixi estar les querelles pel 9N…,noticias,media
2014-11-14T00:00:00Z,140.0,RT @quimnadal: Que Catalunya tingués excedent de voluntaris pel 9N i que tingui dèficit de voluntaris pel Banc dels Aliments vol dir que te…,dialéctica,politics
2014-11-14T00:00:00Z,111.0,"RT @ciu: Exigim la dimissió de Llanos de Luna per intimidar reiteradament a alcaldes, regidors, directors d’institut i funcionaris. #9N #Pa…",campaña,politics
2014-11-14T00:00:00Z,110.0,RT @Mas_Enfurecido: FLORENTINO PÉREZ ENVIA UNA SALUTACIÓ ALS QUE EL #9N VAU VOTAR 'SÍ/NO'  #TITELLES,humor,avatar
2014-11-14T00:00:00Z,82.0,"RT @ThIsCatalonia: Last #9N2014 24,1% of the Catalan population voted for independence. Others rule a country with less support http://t.co…",campaña,entidades civiles
